label,cav_score,llr
negative,1.9539,-0.8950
negative,-0.1227,-13.4538
negative,1.1173,-4.9504
negative,-2.6945,-40.5841
negative,1.2409,-2.9755
negative,1.1951,-3.1105
negative,0.2932,-5.5286
negative,1.3817,-2.5523
negative,0.4405,-5.1652
negative,0.4055,-5.2527
negative,-0.0198,-6.2594
negative,0.3762,-5.3255
negative,-0.9264,-8.0608
negative,1.1875,-3.1330
negative,0.3172,-5.4703
negative,-1.5372,-9.0104
negative,-1.2959,-8.6607
negative,1.0210,-3.6134
negative,1.3817,-2.5525
negative,-0.0612,-6.3517
negative,-1.5245,-8.9928
negative,-0.2908,-6.8468
negative,-0.8241,-7.8809
negative,1.0928,-3.4081
negative,1.5741,-1.1308
negative,-1.4912,-3.3725
negative,0.1282,-2.5839
negative,2.5787,0.2949
negative,0.4794,-2.2959
negative,-1.3131,-3.3291
negative,-0.2864,-2.8703
negative,0.4491,-2.3225
negative,-1.0804,-3.2564
negative,2.1557,-0.3470
negative,2.1021,-0.4241
negative,-0.7595,-3.1259
negative,1.3114,-2.5836
negative,-0.4227,-10.1250
negative,-1.2625,-14.4105
negative,1.7509,-0.9524
negative,-0.2508,-9.2988
negative,0.2330,-7.0662
negative,-0.7427,-11.7091
negative,0.5861,-5.5234
negative,-1.9152,-18.0272
negative,-0.6279,-11.1337
negative,1.0279,-3.6959
negative,1.4174,-2.1800
negative,-1.8604,-17.7135
negative,1.2014,-3.0096
negative,0.0417,-7.9325
negative,0.2868,-6.8266
negative,2.0709,0.1642
negative,1.5012,-1.8653
negative,-1.6598,-16.5821
negative,0.2044,-7.1944
negative,0.5599,-5.6351
negative,-0.4367,-10.1932
negative,1.5377,-1.7296
negative,0.7156,-4.9757
negative,1.9684,-0.1869
negative,1.0953,-3.4274
negative,0.0826,-7.7455
negative,0.0243,-8.0122
negative,1.3652,-2.3778
negative,0.7974,-4.6352
negative,-0.5864,-10.9279
negative,1.3425,-2.4646
negative,1.5128,-1.8219
negative,-1.4521,-15.4352
negative,-0.9082,-12.5522
negative,0.2792,-6.8601
negative,1.2721,-2.7350
negative,1.0037,-3.7930
negative,1.1304,-44.2088
negative,-0.5374,-59.4491
negative,1.1172,-44.3327
negative,1.8640,-37.1900
negative,-0.0419,-55.0247
negative,-2.0503,-72.4139
negative,-0.1299,-55.8173
negative,-0.0975,-55.5259
negative,0.5937,-49.2216
negative,0.6552,-48.6521
negative,-0.3059,-57.3924
negative,-0.0666,-55.2478
negative,-0.9919,-63.4302
negative,-0.5296,-59.3797
negative,-1.0774,-64.1700
negative,-0.9896,-63.4095
negative,-1.1122,-64.4709
negative,-0.7720,-61.5129
negative,1.0692,-44.7853
negative,-0.9447,-18.3964
negative,0.0473,-10.7328
negative,-0.5057,-14.8174
negative,-0.9717,-18.6256
negative,-1.4481,-22.8650
negative,-1.0670,-19.4456
negative,1.5003,-2.2456
negative,-0.4832,-14.6422
negative,-2.9100,-38.0579
negative,1.4210,-2.6249
negative,0.0815,-10.4957
negative,0.5288,-7.5595
negative,1.0510,-4.5227
negative,0.0822,-10.4909
negative,1.1127,-4.1914
negative,0.3489,-8.7032
negative,1.0735,-4.4012
negative,0.6887,-6.5853
negative,2.4362,1.4978
negative,1.9620,-0.2304
negative,0.7717,-6.0947
negative,1.7625,-1.0610
negative,-0.2324,-12.7401
negative,1.4510,-2.4805
negative,1.3204,-3.1200
negative,1.2337,-3.5592
negative,1.8694,-0.6083
negative,1.7596,-1.0734
negative,0.3094,-8.9613
negative,0.7581,-6.1742
negative,1.4822,-2.3317
negative,-1.4813,-23.1739
negative,0.1409,-10.0875
negative,-0.8041,-17.2175
negative,0.5736,-7.2828
negative,1.8971,-0.4938
negative,-0.4971,-14.7503
negative,1.1616,-3.9333
negative,-0.2074,-12.5557
negative,-1.5533,-23.8487
negative,-2.2839,-31.1481
negative,0.0781,-10.5191
negative,-0.2599,-12.9437
negative,1.9387,-0.3240
negative,1.5633,-1.9512
negative,1.8887,-0.5284
negative,-0.3485,-13.6081
negative,1.0228,-4.6758
negative,1.4575,-2.4490
negative,-0.7257,-16.5738
negative,0.6478,-6.8307
negative,-0.2281,-12.7079
negative,1.4589,-2.4425
negative,1.3102,-3.1710
negative,0.4828,-7.8472
negative,-0.4301,-14.2316
negative,0.3035,-8.9998
negative,-0.1086,-11.8367
negative,0.8472,-5.6578
negative,1.2068,-2.4221
negative,0.8168,-3.5531
negative,2.8280,2.2536
negative,-0.0355,-6.0326
negative,-3.0970,-15.0327
negative,-0.9208,-8.6201
negative,-0.9392,-8.6742
negative,-0.2205,-6.5724
negative,-0.1428,-6.3454
negative,1.3531,-1.9986
negative,1.3164,-2.1047
negative,1.8942,-0.4345
negative,-0.8716,-8.4760
negative,-0.6132,-7.7199
negative,2.2902,0.7071
negative,1.1372,-2.6237
negative,-0.6375,-7.7909
negative,0.6744,-3.9666
negative,-0.2940,-6.7870
negative,-0.2591,-6.6851
negative,0.0409,-5.8098
negative,0.2794,-5.1151
negative,0.1876,-5.3825
negative,1.6105,-1.2541
negative,0.6587,-4.0122
negative,-0.8581,-8.4365
negative,0.2302,-5.2585
negative,0.6158,-4.1368
negative,-2.8158,-14.1999
negative,-0.3797,-7.0373
negative,-0.0619,-6.1097
negative,-1.4655,-10.2182
negative,-0.5734,-7.6033
negative,-0.7544,-8.1328
negative,-0.5374,-7.4982
negative,1.4657,-1.6728
negative,0.7615,-3.7135
negative,-0.1659,-6.4130
negative,-0.4302,-7.1846
negative,0.1914,-5.3714
negative,1.9230,-0.3515
negative,0.3636,-4.8700
negative,-1.7336,-11.0066
negative,-1.1720,-9.3567
negative,-2.2083,-12.4052
negative,-0.2715,-6.7212
negative,-0.6776,-7.9082
negative,0.5179,-4.4214
negative,-0.5372,-7.4975
negative,-0.1644,-7.6269
negative,0.0328,-6.7116
negative,-0.4785,-9.1353
negative,-0.4414,-8.9536
negative,0.5554,-4.4062
negative,0.3234,-5.4084
negative,-1.8450,-16.4253
negative,0.1218,-6.3069
negative,-2.0199,-17.4441
negative,-0.4689,-9.0881
negative,0.6273,-4.1023
negative,0.3437,-5.3193
negative,-1.4359,-14.1186
negative,0.9152,-2.9191
negative,-2.2771,-18.9767
negative,-3.2584,-25.2113
negative,-1.6614,-15.3768
negative,1.3924,-1.0740
negative,-1.7272,-15.7503
negative,-0.4434,-8.9633
negative,-1.4341,-14.1089
negative,1.1235,-2.0959
negative,-1.6856,-15.5139
negative,-0.5200,-9.3394
negative,-2.0381,-17.5509
negative,-0.0295,-6.9983
negative,-0.7256,-10.3660
negative,0.7281,-3.6820
negative,-1.9699,-17.1508
negative,-3.1331,-24.3810
negative,-2.0317,-17.5134
negative,1.4106,-1.0063
negative,0.3444,-5.3161
negative,1.2184,-1.7302
negative,-0.6615,-10.0429
negative,0.0265,-6.7408
negative,0.1066,-6.3757
negative,1.1855,-1.8563
negative,-0.9000,-11.2577
negative,1.6441,-0.1587
negative,0.5954,-4.2369
negative,0.5766,-4.3162
negative,-1.7715,-16.0033
negative,-0.3587,-8.5523
negative,-0.0107,-11.9430
negative,-2.3515,-29.3945
negative,1.6972,-2.9936
negative,-2.3192,-29.1131
negative,0.0093,-11.8192
negative,0.7369,-7.6327
negative,0.7587,-7.5163
negative,-0.1480,-12.8005
negative,0.8057,-7.2665
negative,0.0638,-11.4857
negative,1.1442,-5.5417
negative,2.1181,-1.2786
negative,2.6944,0.7551
negative,1.7222,-2.8863
negative,-0.2372,-13.3692
negative,4.1824,4.3251
negative,-0.8946,-17.8278
negative,-2.0699,-26.9780
negative,1.5169,-3.7877
negative,1.1178,-5.6719
negative,-0.2276,-13.3078
negative,-0.8060,-17.1993
negative,-0.0328,-12.0796
negative,-2.2087,-28.1583
negative,1.2604,-4.9784
negative,-0.6742,-16.2803
negative,-1.1943,-20.0179
negative,0.0050,-11.8458
negative,-0.5132,-15.1836
negative,0.8407,-7.0826
negative,1.0821,-5.8486
negative,1.3995,-4.3238
negative,0.3892,-9.5612
negative,0.7480,-7.5731
negative,1.0533,-5.9925
negative,1.9678,-1.8689
negative,0.1058,-11.2307
negative,2.0613,-1.4987
negative,3.7488,3.5350
negative,-0.0698,-12.3094
negative,-0.7256,-16.6367
negative,-0.9761,-18.4139
negative,0.8299,-7.1392
negative,1.6649,-3.1335
negative,-0.0599,-12.2479
negative,0.9661,-6.4335
negative,1.3773,-4.4271
negative,-0.1474,-12.7969
negative,-1.0242,-18.7624
negative,-1.1440,-19.6433
negative,0.2558,-10.3361
negative,0.5129,-8.8598
negative,-0.0226,-1161.1392
negative,1.7151,-834.1565
negative,0.3263,-1091.3736
negative,-2.4962,-1715.2398
negative,1.3089,-905.9915
negative,-1.2880,-1431.5991
negative,-1.8278,-1555.2523
negative,0.2672,-1103.0431
negative,1.8876,-804.5084
negative,-1.3414,-1443.5973
negative,-0.4717,-1254.0041
negative,-1.6954,-1524.4722
negative,-0.0707,-1170.9275
negative,-2.2391,-1652.8112
negative,1.7061,-835.7221
negative,0.9319,-975.1738
negative,-0.3646,-1231.5529
negative,0.5676,-1044.3253
negative,0.7779,-1004.1379
negative,-0.8729,-1339.8673
negative,0.9455,-972.6435
negative,-1.1366,-1397.7915
negative,0.9850,-965.2773
negative,-1.4278,-1463.1362
negative,-0.5299,-1266.2912
negative,0.0628,-1143.8764
negative,0.8907,-982.8801
negative,-0.4197,-1243.0908
negative,2.3748,-0.1924
negative,-0.1472,-6.1235
negative,-0.2085,-6.2404
negative,-2.3344,-9.4941
negative,-3.6510,-10.7291
negative,-0.3026,-6.4173
negative,0.4084,-5.0049
negative,0.3696,-5.0865
negative,0.0137,-5.8105
negative,-0.2507,-6.3202
negative,1.1908,-3.2496
negative,2.8323,1.1180
negative,0.8556,-4.0273
negative,0.7454,-4.2747
negative,0.3394,-5.1496
negative,-0.0090,-5.8552
negative,0.7877,-4.1802
negative,-0.2418,-6.3033
negative,-0.3570,-6.5181
negative,-0.0804,-5.9946
negative,0.1757,-5.4863
negative,-0.8501,-7.3863
negative,0.1878,-5.4618
negative,0.6657,-4.4508
negative,-0.4116,-6.6185
negative,-0.5520,-6.8714
negative,0.9191,-3.8830
negative,-1.0277,-7.6784
negative,-0.1285,-6.0875
negative,1.2628,-3.0775
negative,2.5549,0.3149
negative,1.1903,-3.2508
negative,-0.4517,-6.6914
negative,-1.1317,-7.8444
negative,-0.1733,-6.1734
negative,0.2351,-5.3651
negative,-0.3075,-6.4264
negative,0.6210,-13.2250
negative,-0.0484,-14.7616
negative,-0.4514,-15.5079
negative,-1.7514,-16.9988
negative,-0.0830,-14.8309
negative,2.5370,-6.7762
negative,-0.2850,-15.2159
negative,-0.2266,-15.1082
negative,0.6313,-13.1982
negative,-0.1517,-14.9657
negative,-0.1202,-14.9043
negative,0.4090,-13.7516
negative,1.5931,-10.3328
negative,-1.2128,-81.9971
negative,0.4382,-52.9163
negative,-0.1300,-62.6525
negative,0.8374,-46.2467
negative,0.2234,-56.5633
negative,-0.3116,-65.8239
negative,-0.6243,-71.3544
negative,-1.1039,-80.0042
negative,1.0091,-43.4204
negative,0.5598,-50.8695
negative,1.3447,-37.9732
negative,-0.3329,-66.1978
negative,0.5304,-51.3631
negative,-1.0026,-78.1603
negative,0.0659,-59.2626
negative,-2.3568,-103.5589
negative,1.0836,-42.2034
negative,0.2430,-56.2290
negative,0.6343,-49.6211
negative,-0.2263,-64.3300
negative,0.5253,-51.4484
negative,0.2448,-56.1981
negative,0.8319,-46.3375
negative,-0.6083,-71.0687
negative,0.8314,-46.3453
negative,0.0086,-60.2507
negative,-0.4093,-67.5435
negative,-0.2869,-65.3918
negative,-0.5220,-69.5360
negative,-0.1370,-62.7732
negative,-0.8334,-75.1006
negative,-0.2657,-65.0195
negative,0.9853,-43.8114
negative,0.3830,-53.8489
negative,1.0208,-43.2298
negative,1.0383,-42.9423
negative,0.8676,-44.6167
negative,0.7217,-49.4505
negative,-0.5016,-98.8906
negative,-0.6137,-104.2162
negative,-0.7839,-112.5558
negative,0.0885,-73.0557
negative,-0.1355,-82.4268
negative,1.1665,-35.4198
negative,-0.6159,-104.3189
negative,-0.0167,-77.3891
negative,-0.4822,-97.9797
negative,3.6173,4.1654
negative,-0.0609,-79.2446
negative,0.8855,-44.0384
negative,3.6065,4.1311
negative,0.3235,-63.7964
negative,-1.9652,-178.9446
negative,-0.1110,-62.1191
negative,-1.5904,-111.1195
negative,0.1201,-55.6280
negative,1.2847,-27.6988
negative,0.1736,-54.1715
negative,1.3143,-27.0923
negative,0.6169,-42.7384
negative,-0.0005,-58.9779
negative,-2.1496,-132.9924
negative,1.2928,-27.5333
negative,-2.1074,-131.2792
negative,1.1047,-31.4951
negative,1.8826,-16.4596
negative,-0.0341,-59.9264
negative,-0.5798,-76.2522
negative,0.2829,-51.2442
negative,-0.5928,-76.6638
negative,1.3997,-25.3737
negative,-1.3685,-54.5044
negative,0.0684,-28.9726
negative,-2.5677,-80.6811
negative,-0.6407,-40.7781
negative,1.0107,-15.6819
negative,-0.4547,-37.5312
negative,-1.8953,-65.4571
negative,-2.8656,-87.8697
negative,-0.2572,-34.2016
negative,-2.1084,-70.1317
negative,-1.8694,-64.8987
negative,0.6287,-20.7405
negative,0.6804,-20.0288
negative,-1.6779,-60.8348
negative,-1.7451,-62.2476
negative,0.8006,-18.4079
negative,-1.1431,-50.0791
negative,1.0662,-14.9842
negative,-2.1014,-69.9767
negative,-2.5141,-6.8575
negative,1.2619,-0.2336
negative,0.4396,-1.6617
negative,0.5684,-1.4373
negative,0.5202,-1.5213
negative,0.7491,-1.1231
negative,-1.2966,-4.7032
negative,1.3392,-0.0998
negative,0.8574,-0.9350
negative,0.2466,-1.9980
negative,1.5159,0.2059
negative,-1.5758,-5.1956
negative,0.8561,-0.9373
negative,-0.4305,-3.1814
negative,-1.3190,-4.7427
negative,1.5055,0.1880
negative,1.1461,-0.4342
negative,-1.5278,-5.1108
negative,1.5118,0.3936
negative,0.0565,-5.6679
negative,1.6879,1.0717
negative,0.1165,-5.4021
negative,-0.5805,-8.5764
negative,0.5631,-3.4657
negative,0.1175,-5.3974
negative,-2.2609,-16.9964
negative,-1.8761,-14.9726
negative,0.3708,-4.2900
negative,0.3410,-4.4192
negative,0.3350,-4.4453
negative,-1.4516,-12.8061
negative,0.4097,-4.1221
negative,-0.2300,-6.9570
negative,-0.6655,-8.9763
negative,0.9637,-1.7940
negative,1.9997,2.2438
negative,-0.1486,-6.5875
negative,-0.1608,-6.6428
negative,0.0594,-5.6551
negative,-0.6411,-8.8612
negative,0.1881,-5.0862
negative,0.1641,-5.1921
negative,-0.2625,-7.1049
negative,-1.3633,-12.3639
negative,1.2671,-0.5688
negative,0.2748,-4.7070
negative,0.3145,-4.5340
negative,0.1099,-5.4312
negative,-0.5927,-8.6339
negative,-0.4926,-8.1659
negative,-0.1666,-6.6687
negative,-1.1902,-11.5062
negative,-0.0938,-6.3402
negative,2.0245,2.3352
negative,-1.4439,-12.7677
negative,0.7012,-2.8824
negative,0.3165,-4.5254
negative,-0.2496,-7.0463
negative,-0.0941,-6.3418
negative,-0.5054,-8.2256
negative,-0.7358,-9.3095
negative,-0.7929,-9.5811
negative,-0.2789,-7.1800
negative,1.9082,-1.4238
negative,0.0933,-4.2814
negative,1.2026,-2.8593
negative,1.3172,-2.6542
negative,1.1937,-2.8747
negative,0.3164,-4.0772
negative,-0.2787,-4.5298
negative,1.0258,-3.1543
negative,1.3764,-2.5440
negative,1.3731,-2.5503
negative,-1.2926,-4.6246
negative,1.4054,-2.4889
negative,0.5267,-3.8471
negative,0.7864,-3.5123
negative,1.8298,-1.6038
negative,1.8815,-1.4856
negative,0.3858,-4.0054
negative,-1.2853,-4.6270
negative,1.8716,-1.5086
negative,-0.3411,-4.5602
negative,0.9652,-3.2494
negative,1.1385,-2.9691
negative,0.1936,-4.1947
negative,1.7561,-1.7683
negative,0.6398,-3.7082
negative,-0.5116,-4.6270
negative,1.6952,-1.9007
negative,-0.1070,-4.4294
negative,0.6126,-3.7426
negative,1.9731,-1.2713
negative,1.9012,-1.4402
negative,-1.0776,-4.6757
negative,0.5866,-3.7748
negative,1.1891,-2.8826
negative,1.5999,-2.1019
negative,1.2140,-2.8394
negative,2.1856,-0.7466
negative,1.3787,-2.5397
negative,0.8738,-3.3871
negative,-0.5611,-4.6418
negative,0.2522,-4.1403
negative,1.6733,-1.2223
negative,2.3714,0.7372
negative,-1.6775,-7.9870
negative,0.8415,-3.3094
negative,-0.3966,-5.9172
negative,0.2537,-4.6219
negative,-0.2357,-5.6120
negative,-0.4198,-5.9603
negative,1.1370,-2.5987
negative,0.9548,-3.0409
negative,1.0012,-2.9296
negative,0.3765,-4.3587
negative,0.4699,-4.1547
negative,-0.4402,-5.9980
negative,2.3770,0.7537
negative,0.1562,-4.8264
negative,0.3569,-4.4011
negative,-1.5068,-7.7481
negative,0.7038,-3.6289
negative,0.0831,-4.9776
negative,-0.7023,-6.4691
negative,-0.9545,-6.8972
negative,0.1919,-4.7521
negative,-1.4895,-7.7231
negative,0.8966,-3.1795
negative,-1.1326,-7.1845
negative,1.6894,-56.5950
negative,-0.9844,-180.6863
negative,-0.0823,-131.5471
negative,0.3979,-108.4107
negative,3.3451,-12.3620
negative,-2.4643,-277.3324
negative,-0.2656,-140.9324
negative,-2.2038,-258.8740
negative,1.9900,-46.7108
negative,-1.9599,-242.1527
negative,-2.2768,-263.9851
negative,-1.1200,-188.7118
negative,-0.4082,-148.4440
negative,-0.6073,-159.2423
negative,-0.4179,-148.9659
negative,-0.3960,-147.7956
negative,-0.7368,-166.4621
negative,-1.5046,-212.3889
negative,2.8789,-22.2952
negative,-0.0233,-128.5905
negative,0.4596,-105.5903
negative,0.6611,-3.8136
negative,-0.6826,-8.1000
negative,2.5602,1.1754
negative,2.7284,1.5567
negative,0.0141,-5.7993
negative,-0.8363,-8.6300
negative,-2.4181,-14.5635
negative,-0.2344,-6.6007
negative,0.7330,-3.6019
negative,-0.3338,-6.9271
negative,1.4810,-1.5062
negative,1.3892,-1.7529
negative,1.6469,-1.0678
negative,1.3928,-1.7432
negative,1.0001,-2.8314
negative,-0.8985,-8.8471
negative,1.4171,-1.6775
negative,-1.3403,-10.4263
negative,0.3646,-4.7056
negative,3.0879,2.3392
negative,-0.0707,-6.0702
negative,1.0817,-2.6008
negative,1.8608,-0.5164
negative,1.2407,-2.1583
negative,1.0889,-2.5805
negative,1.1897,-2.2993
negative,-1.2402,-10.0625
negative,-1.4604,-10.8673
negative,-0.7287,-8.2580
negative,0.7394,-3.5831
negative,-1.3613,-10.5033
negative,0.8501,-3.2611
negative,-0.0920,-6.1387
negative,-0.3331,-6.9247
negative,-1.3630,-10.5095
negative,-0.1594,-6.3565
negative,0.7376,-3.5884
negative,0.7668,-3.5030
negative,2.9308,2.0029
negative,1.4258,-1.6541
negative,-1.1570,-9.7631
negative,-0.3155,-6.8668
negative,0.3605,-4.7181
negative,0.7749,-3.4794
negative,-1.6199,-264.4923
negative,-1.6948,-270.6734
negative,0.9953,-91.0682
negative,-1.1711,-228.8494
negative,0.4166,-122.3149
negative,0.1100,-140.5076
negative,1.0317,-89.2393
negative,-0.0611,-151.1617
negative,-2.0832,-303.8380
negative,0.8488,-98.5940
negative,0.1896,-135.6795
negative,-0.2514,-163.4189
negative,0.7708,-102.7080
negative,-0.5247,-181.7963
negative,2.4269,1.3324
negative,1.8843,0.1898
negative,1.0181,-2.9401
negative,1.5375,-0.8705
negative,1.5623,-0.7862
negative,-0.4391,-11.8287
negative,0.7743,-4.1104
negative,2.0678,0.6468
negative,0.5767,-5.1526
negative,2.2486,1.0265
negative,2.2641,1.0559
negative,2.6368,1.6054
negative,-0.4279,-11.7436
negative,1.2760,-1.8403
negative,1.9374,0.3297
negative,-1.7374,-23.5777
negative,1.2721,-1.8556
negative,2.5546,1.5097
negative,2.3261,1.1678
negative,-0.4096,-11.6037
negative,0.3297,-6.5728
negative,-0.0085,-8.7292
negative,1.0825,-2.6522
negative,-2.2233,-28.9023
negative,-0.7918,-14.6639
negative,1.7732,-0.1217
negative,-0.4895,-12.2175
negative,1.7400,-0.2201
negative,0.2814,-6.8658
negative,-0.1374,-9.6155
negative,-0.4966,-12.2728
negative,1.5595,-0.7954
negative,1.1779,-2.2420
negative,1.1022,-2.5657
negative,3.9573,1.1594
negative,0.9916,-3.0609
negative,2.8959,1.8122
negative,0.5670,-5.2062
negative,0.3881,-6.2254
negative,2.3390,1.1902
negative,0.7789,-4.0871
negative,-2.3517,-30.3937
negative,1.5897,-0.6945
negative,2.2345,0.9994
negative,1.7784,-0.1067
negative,-0.4138,-11.6361
negative,-0.6022,-13.1070
negative,1.0165,-2.9471
negative,2.0819,0.6790
negative,2.9073,1.8180
negative,1.6969,-0.3510
negative,2.3852,1.2670
negative,0.5691,-5.1944
negative,1.2395,-1.9871
negative,-0.0603,-9.0813
negative,-0.0700,-9.1478
negative,-0.7866,-14.6203
negative,0.9449,-3.2780
negative,-0.2105,-10.1336
negative,-0.0254,-2.1026
negative,2.1791,0.6635
negative,-0.7626,-2.6135
negative,-1.2680,-2.8438
negative,-1.1329,-2.7918
negative,1.2395,-0.7424
negative,-1.4312,-2.8974
negative,-0.0040,-2.0846
negative,0.2215,-1.8851
negative,2.2040,0.7053
negative,-0.1743,-2.2225
negative,-0.7481,-2.6055
negative,-1.5040,-2.9180
negative,1.7689,0.0083
negative,-0.5071,-90.9834
negative,0.1087,-60.3241
negative,0.3794,-48.6891
negative,-1.3116,-139.8111
negative,0.1318,-59.2883
negative,0.4322,-46.5521
negative,1.0523,-24.6511
negative,-2.9076,-266.1278
negative,-1.4347,-148.1619
negative,0.5690,-41.2126
negative,-0.2939,-79.7095
negative,-0.0906,-69.6078
negative,-0.5885,-95.4715
negative,-0.8013,-107.6846
negative,0.4601,-45.4406
negative,1.3482,-16.2845
negative,-0.4605,-88.4556
negative,1.8231,-5.6656
negative,0.7643,-34.0895
negative,0.6125,-39.5755
negative,-1.7231,-168.6349
negative,0.0711,-62.0290
negative,-2.3322,-216.0710
negative,1.1270,-22.4136
negative,0.6480,-38.2603
negative,-0.5875,-95.4122
negative,0.9316,-28.4530
negative,0.1953,-56.4780
negative,-1.1006,-126.0447
negative,0.0409,-63.4160
negative,-0.1707,-73.5135
negative,0.5613,-40.4957
negative,1.7181,-15.6715
negative,0.8573,-33.2588
negative,1.1957,-25.7306
negative,-0.5843,-74.2326
negative,-1.5150,-108.3525
negative,1.7516,-15.0921
negative,0.8461,-33.5217
negative,0.3173,-46.9173
negative,0.2582,-48.5354
negative,-3.0368,-177.1007
negative,-2.1752,-136.2034
negative,-0.4571,-70.0397
negative,-0.5920,-74.4909
negative,-1.4722,-106.6538
negative,0.2503,-48.7517
negative,-0.8432,-13.4838
negative,-0.2372,-10.7972
negative,-0.5483,-12.1807
negative,-2.2482,-19.5835
negative,-0.2820,-10.9970
negative,1.3684,-3.5156
negative,-0.2353,-10.7888
negative,0.2114,-8.7865
negative,0.1613,-9.0117
negative,0.2331,-8.6887
negative,1.1667,-4.4434
negative,-0.2627,-10.9107
negative,-0.0545,-9.9805
negative,0.6609,-6.7533
negative,0.7165,-6.5008
negative,1.2260,-4.1711
negative,0.6492,-6.8066
negative,0.9531,-5.4216
negative,0.3767,-8.0410
negative,0.4772,-7.5865
negative,0.2495,-8.6150
negative,-1.2098,-15.0927
negative,0.6694,-6.7149
negative,2.2235,0.4588
negative,1.2446,-4.0857
negative,-0.0952,-10.1626
negative,0.7774,-6.2233
negative,-1.0428,-4.7656
negative,-2.8471,-7.8111
negative,-0.4331,-3.7114
negative,1.2454,-0.7440
negative,-0.6090,-4.0169
negative,1.1176,-0.9733
negative,-3.3628,-8.6610
negative,0.4197,-2.2157
negative,0.1746,-2.6481
negative,0.6943,-1.7289
negative,-0.1850,-3.2788
negative,0.5286,-2.0231
negative,0.3396,-2.3572
negative,0.5241,-2.0310
negative,-0.2626,-3.4144
negative,-1.7897,-6.0397
negative,-0.4738,-3.7822
negative,0.1039,-2.7726
negative,-0.4899,-3.8101
negative,2.2244,1.0310
negative,-4.6093,-10.6784
negative,0.3024,-2.4230
negative,0.0624,-2.8454
negative,0.7153,-1.6915
negative,2.1303,0.8590
negative,0.0414,-2.8824
negative,-1.0270,-4.7385
negative,0.3279,-2.3780
negative,0.2300,-2.5505
negative,-0.8680,-4.4648
negative,-0.0044,-42.1507
negative,-0.3050,-47.4354
negative,-0.0490,-42.9180
negative,0.7589,-29.9237
negative,-0.4120,-49.3811
negative,0.0136,-41.8416
negative,-0.3696,-48.6058
negative,2.6070,-7.4223
negative,0.1758,-39.1094
negative,-0.6240,-53.3342
negative,0.1404,-39.6986
negative,-1.3040,-66.9076
negative,-0.2388,-46.2480
negative,-0.7757,-56.2450
negative,1.0829,-25.2524
negative,0.9003,-27.8476
negative,-0.6929,-54.6474
negative,0.9530,-27.0882
negative,-0.6324,-53.4930
negative,0.6299,-31.8701
negative,-1.5514,-72.1852
negative,-1.5344,-71.8154
negative,1.7368,-16.7666
negative,3.0422,-3.5849
negative,1.9115,-14.7119
negative,0.7671,-29.8030
negative,-0.8375,-57.4497
negative,1.8244,-15.7251
negative,-2.8610,-103.1122
negative,0.7359,-30.2679
negative,-0.0036,-42.1359
negative,-1.0325,-61.3263
negative,-2.7464,-100.2037
negative,0.9268,-27.4652
negative,-0.7049,-54.8776
negative,0.7093,-30.6671
negative,0.7041,-30.7444
negative,1.8722,-15.1658
negative,0.9798,-26.7056
negative,-3.5979,-122.7321
negative,2.8804,-4.9466
negative,-1.4864,-70.7813
negative,0.5537,-7.7172
negative,0.9678,-5.6564
negative,-0.5868,-14.3060
negative,-1.0151,-17.1265
negative,1.0371,-5.3285
negative,-0.7018,-15.0447
negative,2.6824,0.9953
negative,2.4638,0.3159
negative,-0.8169,-15.7973
negative,0.6381,-7.2828
negative,-1.5139,-20.6492
negative,1.2042,-4.5592
negative,1.5064,-3.2407
negative,0.7813,-6.5626
negative,-1.9965,-24.3018
negative,0.4247,-8.3950
negative,-0.5852,-14.2955
negative,-1.0542,-17.3931
negative,-2.6573,-29.6926
negative,-3.4195,-36.4692
negative,0.0192,-1.2460
negative,-1.5444,-1.0086
negative,-0.3365,-1.4032
negative,0.8875,-0.3399
negative,0.9107,-0.3054
negative,1.2546,0.2662
negative,0.1516,-1.1557
negative,0.8511,-0.3927
negative,0.2038,-1.1154
negative,-0.3919,-1.4165
negative,-0.7796,-1.4250
negative,-2.7042,0.7199
negative,-0.5447,-1.4375
negative,0.4970,-0.8391
negative,-0.3933,-1.4168
negative,-0.3844,-1.4148
negative,-0.2439,-1.3742
negative,-0.4759,-1.4309
negative,1.2792,-1.2720
negative,0.3097,-3.0505
negative,2.3112,0.6526
negative,1.9085,-0.1024
negative,0.0345,-3.5501
negative,0.4845,-2.7319
negative,-0.1648,-3.9104
negative,1.3457,-1.1489
negative,-0.5293,-4.5664
negative,-0.6034,-4.6993
negative,0.2319,-3.1920
negative,1.0314,-1.7292
negative,0.9333,-1.9099
negative,0.4252,-2.8401
negative,2.8644,1.6974
negative,1.1937,-1.4299
negative,1.3197,-1.1972
negative,2.6164,1.2279
negative,0.2407,-3.1759
negative,-0.7934,-5.0392
negative,0.2943,-3.0785
negative,0.1122,-3.4092
negative,-0.9603,-5.3370
negative,2.2325,0.5045
negative,1.1348,-1.5387
negative,0.1803,-3.2856
negative,1.7561,-0.3866
negative,0.0594,-3.5050
negative,0.4815,-2.7374
negative,0.9316,-1.9130
negative,-0.0390,-3.6831
negative,0.6608,-2.4097
negative,1.9434,-0.0372
negative,0.4380,-2.8168
negative,0.2385,-3.1799
negative,1.2668,-1.2949
negative,-1.0682,-5.5290
negative,2.0828,0.2238
negative,-0.6179,-4.7253
negative,-0.7109,-4.8917
